NM_SENADOR;CD_SENADOR;NM_UF;AN_ELEICAO;NM_SENADOR1;SG_PARTIDO;CS_SEXO;% SENADOR_ID;AN_REFERENCIA1;VL_IAU1;VL_IRL1;VL_IVOT1;VL_IASS1;senador_id_file_ceaps;QT_ANOS_IDADE;VL_REEMBOLSADO;ORIGEM;AN_REFERENCIA;VL_IAU;VL_IRL;VL_IVOT;VL_IASS;Calculation;Produtividade
DAVI ALCOLUMBRE;3830;AP;2014;DAVI ALCOLUMBRE;DEM;MASCULINO;38302013;2013;0;0.0512820513;0.1650888405;0;38302013;;0;file_eleitos;2013;0;0.0512820513;0.1650888405;0;0.2163708918;0.0540927229
DAVI ALCOLUMBRE;3830;AP;2014;DAVI ALCOLUMBRE;DEM;MASCULINO;38302017;2017;0.15;0.6206896552;0.1650888405;0.9846153846;38302017;;0;file_eleitos;2017;0.15;0.6206896552;0.1650888405;0.9846153846;1.9203938803;0.4800984701
DAVI ALCOLUMBRE;3830;AP;2014;DAVI ALCOLUMBRE;DEM;MASCULINO;38302012;2012;0.0038022814;0.0469798658;0.1650888405;0;38302012;;0;file_eleitos;2012;0.0038022814;0.0469798658;0.1650888405;0;0.2158709876;0.0539677469
DAVI ALCOLUMBRE;3830;AP;2014;DAVI ALCOLUMBRE;DEM;MASCULINO;38302011;2011;0;0.1338028169;0.1650888405;0;38302011;;0;file_eleitos;2011;0;0.1338028169;0.1650888405;0;0.2988916574;0.0747229143
DAVI ALCOLUMBRE;3830;AP;2014;DAVI ALCOLUMBRE;DEM;MASCULINO;38302016;2016;0.1691176471;0.1818181818;0.1650888405;0.7692307692;38302016;;0;file_eleitos;2016;0.1691176471;0.1818181818;0.1650888405;0.7692307692;1.2852554386;0.3213138596
DAVI ALCOLUMBRE;3830;AP;2014;DAVI ALCOLUMBRE;DEM;MASCULINO;38302015;2015;0.471563981;0.1699346405;0.1650888405;0.9133858268;38302015;;0;file_eleitos;2015;0.471563981;0.1699346405;0.1650888405;0.9133858268;1.7199732888;0.4299933222
GLADSON CAMELI;4558;AC;2014;GLADSON CAMELI;PP;MASCULINO;45582017;2017;0.0638888889;0.5344827586;0.2636824856;0.6615384615;45582017;;0;file_eleitos;2017;0.0638888889;0.5344827586;0.2636824856;0.6615384615;1.5235925946;0.3808981487
GLADSON CAMELI;4558;AC;2014;GLADSON CAMELI;PP;MASCULINO;45582011;2011;0;0.014084507;0.2636824856;0;45582011;;0;file_eleitos;2011;0;0.014084507;0.2636824856;0;0.2777669926;0.0694417482
GLADSON CAMELI;4558;AC;2014;GLADSON CAMELI;PP;MASCULINO;45582015;2015;0.1895734597;0.2745098039;0.2636824856;0;45582015;;0;file_eleitos;2015;0.1895734597;0.2745098039;0.2636824856;0;0.7277657492;0.1819414373
GLADSON CAMELI;4558;AC;2014;GLADSON CAMELI;PP;MASCULINO;45582012;2012;0;0.0067114094;0.2636824856;0;45582012;;0;file_eleitos;2012;0;0.0067114094;0.2636824856;0;0.270393895;0.0675984737
GLADSON CAMELI;4558;AC;2014;GLADSON CAMELI;PP;MASCULINO;45582014;2014;0;0.115942029;0.2636824856;0;45582014;;0;file_eleitos;2014;0;0.115942029;0.2636824856;0;0.3796245146;0.0949061286
GLADSON CAMELI;4558;AC;2014;GLADSON CAMELI;PP;MASCULINO;45582016;2016;0.1029411765;0.5454545455;0.2636824856;0.7582417582;45582016;;0;file_eleitos;2016;0.1029411765;0.5454545455;0.2636824856;0.7582417582;1.6703199657;0.4175799914
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812011;2011;0.4135338346;0.3450704225;0.1731177746;0.880952381;49812011;56;315733.66;file_eleitos;2011;0.4135338346;0.3450704225;0.1731177746;0.880952381;1.8126744127;0.4531686032
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812014;2014;0.1696113074;0.4492753623;0.1731177746;0.8454545455;49812014;56;382905.25;file_eleitos;2014;0.1696113074;0.4492753623;0.1731177746;0.8454545455;1.6374589898;0.4093647475
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812012;2012;0.247148289;0.2214765101;0.1731177746;0.8235294118;49812012;56;280383.11;file_eleitos;2012;0.247148289;0.2214765101;0.1731177746;0.8235294118;1.4652719854;0.3663179964
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812017;2017;0.1972222222;0.3793103448;0.1731177746;0.8307692308;49812017;56;400382.5;file_eleitos;2017;0.1972222222;0.3793103448;0.1731177746;0.8307692308;1.5804195724;0.3951048931
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812016;2016;0.1176470588;0.3090909091;0.1731177746;0.9452054795;49812016;56;301970.88;file_eleitos;2016;0.1176470588;0.3090909091;0.1731177746;0.9452054795;1.545061222;0.3862653055
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812015;2015;0.3199052133;0.2483660131;0.1731177746;0.8818897638;49812015;56;412941.5;file_eleitos;2015;0.3199052133;0.2483660131;0.1731177746;0.8818897638;1.6232787647;0.4058196912
ACIR GURGACZ;4981;RO;2014;ACIR GURGACZ;PDT;MASCULINO;49812013;2013;0.2951388889;0.4358974359;0.1731177746;0.8319327731;49812013;56;409890.04;file_eleitos;2013;0.2951388889;0.4358974359;0.1731177746;0.8319327731;1.7360868725;0.4340217181
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362017;2017;0.1444444444;0;0.2719497382;1;52362017;;0;file_eleitos;2017;0.1444444444;0;0.2719497382;1;1.4163941826;0.3540985457
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362012;2012;0;0.0067114094;0.2719497382;0;52362012;;0;file_eleitos;2012;0;0.0067114094;0.2719497382;0;0.2786611476;0.0696652869
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362014;2014;0;0.0724637681;0.2719497382;0;52362014;;0;file_eleitos;2014;0;0.0724637681;0.2719497382;0;0.3444135063;0.0861033766
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362016;2016;0.2058823529;0;0.2719497382;1;52362016;;0;file_eleitos;2016;0.2058823529;0;0.2719497382;1;1.4778320911;0.3694580228
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362013;2013;0;0.0256410256;0.2719497382;0;52362013;;0;file_eleitos;2013;0;0.0256410256;0.2719497382;0;0.2975907638;0.074397691
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362011;2011;0;0.0070422535;0.2719497382;0;52362011;;0;file_eleitos;2011;0;0.0070422535;0.2719497382;0;0.2789919917;0.0697479979
REGUFFE;5236;DF;2014;REGUFFE;PDT;MASCULINO;52362015;2015;0.4146919431;0.0261437908;0.2719497382;0.9921259843;52362015;;0;file_eleitos;2015;0.4146919431;0.0261437908;0.2719497382;0.9921259843;1.7049114564;0.4262278641
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222016;2016;0.3051470588;0.1636363636;0.2801588209;0.9120879121;53222016;;0;file_eleitos;2016;0.3051470588;0.1636363636;0.2801588209;0.9120879121;1.6610301555;0.4152575389
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222012;2012;0;0.0402684564;0.2801588209;0;53222012;;0;file_eleitos;2012;0;0.0402684564;0.2801588209;0;0.3204272773;0.0801068193
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222013;2013;0;0.0341880342;0.2801588209;0;53222013;;0;file_eleitos;2013;0;0.0341880342;0.2801588209;0;0.3143468551;0.0785867138
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222015;2015;0.4881516588;0.091503268;0.2801588209;1;53222015;;0;file_eleitos;2015;0.4881516588;0.091503268;0.2801588209;1;1.8598137477;0.4649534369
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222011;2011;0;0.0422535211;0.2801588209;0;53222011;;0;file_eleitos;2011;0;0.0422535211;0.2801588209;0;0.322412342;0.0806030855
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222017;2017;0.1805555556;0.2931034483;0.2801588209;0.8923076923;53222017;;0;file_eleitos;2017;0.1805555556;0.2931034483;0.2801588209;0.8923076923;1.6461255171;0.4115313793
ROMARIO;5322;RJ;2014;ROMARIO;PSB;MASCULINO;53222014;2014;0;0.1304347826;0.2801588209;0;53222014;;0;file_eleitos;2014;0;0.1304347826;0.2801588209;0;0.4105936035;0.1026484009
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232016;2016;0.1654411765;0.5090909091;0.2177407241;0.8791208791;55232016;;0;file_eleitos;2016;0.1654411765;0.5090909091;0.2177407241;0.8791208791;1.7713936887;0.4428484222
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232013;2013;0;0.0683760684;0.2177407241;0;55232013;;0;file_eleitos;2013;0;0.0683760684;0.2177407241;0;0.2861167924;0.0715291981
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232012;2012;0;0.0469798658;0.2177407241;0;55232012;;0;file_eleitos;2012;0;0.0469798658;0.2177407241;0;0.2647205898;0.0661801475
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232011;2011;0;0.0422535211;0.2177407241;0;55232011;;0;file_eleitos;2011;0;0.0422535211;0.2177407241;0;0.2599942452;0.0649985613
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232017;2017;0.1444444444;0.8275862069;0.2177407241;0.8461538462;55232017;;0;file_eleitos;2017;0.1444444444;0.8275862069;0.2177407241;0.8461538462;2.0359252215;0.5089813054
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232015;2015;0.3957345972;0.3006535948;0.2177407241;0.9291338583;55232015;;0;file_eleitos;2015;0.3957345972;0.3006535948;0.2177407241;0.9291338583;1.8432627743;0.4608156936
OTTO ALENCAR;5523;BA;2014;OTTO ALENCAR;PSD;MASCULINO;55232014;2014;0;0.1884057971;0.2177407241;0;55232014;;0;file_eleitos;2014;0;0.1884057971;0.2177407241;0;0.4061465212;0.1015366303
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252011;2011;0;0.0563380282;0.229843681;0;55252011;;0;file_eleitos;2011;0;0.0563380282;0.229843681;0;0.2861817092;0.0715454273
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252017;2017;0.0916666667;0.4137931034;0.229843681;0.7846153846;55252017;;0;file_eleitos;2017;0.0916666667;0.4137931034;0.229843681;0.7846153846;1.5199188357;0.3799797089
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252013;2013;0;0.0854700855;0.229843681;0;55252013;;0;file_eleitos;2013;0;0.0854700855;0.229843681;0;0.3153137665;0.0788284416
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252014;2014;0;0.2028985507;0.229843681;0;55252014;;0;file_eleitos;2014;0;0.2028985507;0.229843681;0;0.4327422317;0.1081855579
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252016;2016;0.0992647059;0.0909090909;0.229843681;0.7032967033;55252016;;0;file_eleitos;2016;0.0992647059;0.0909090909;0.229843681;0.7032967033;1.1233141811;0.2808285453
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252012;2012;0;0.033557047;0.229843681;0;55252012;;0;file_eleitos;2012;0;0.033557047;0.229843681;0;0.263400728;0.065850182
OMAR AZIZ;5525;AM;2014;OMAR AZIZ;PSD;MASCULINO;55252015;2015;0.2748815166;0.2483660131;0.229843681;0.7874015748;55252015;;0;file_eleitos;2015;0.2748815166;0.2483660131;0.229843681;0.7874015748;1.5404927855;0.3851231964
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272014;2014;0;0.2608695652;0.2360122765;0;55272014;;0;file_eleitos;2014;0;0.2608695652;0.2360122765;0;0.4968818417;0.1242204604
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272011;2011;0;0.0774647887;0.2360122765;0;55272011;;0;file_eleitos;2011;0;0.0774647887;0.2360122765;0;0.3134770653;0.0783692663
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272013;2013;0;0.1623931624;0.2360122765;0;55272013;;0;file_eleitos;2013;0;0.1623931624;0.2360122765;0;0.3984054389;0.0996013597
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272017;2017;0.1194444444;0.5689655172;0.2360122765;0.9692307692;55272017;;0;file_eleitos;2017;0.1194444444;0.5689655172;0.2360122765;0.9692307692;1.8936530074;0.4734132519
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272016;2016;0.2242647059;0.5272727273;0.2360122765;0.967032967;55272016;;0;file_eleitos;2016;0.2242647059;0.5272727273;0.2360122765;0.967032967;1.9545826767;0.4886456692
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272015;2015;0.3791469194;0.4117647059;0.2360122765;0.9842519685;55272015;;0;file_eleitos;2015;0.3791469194;0.4117647059;0.2360122765;0.9842519685;2.0111758703;0.5027939676
SIMONE TEBET;5527;MS;2014;SIMONE TEBET;PMDB;FEMININO;55272012;2012;0;0.0738255034;0.2360122765;0;55272012;;0;file_eleitos;2012;0;0.0738255034;0.2360122765;0;0.3098377799;0.077459445
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292016;2016;0.2757352941;0.7818181818;0.2416240111;0.9340659341;55292016;;0;file_eleitos;2016;0.2757352941;0.7818181818;0.2416240111;0.9340659341;2.2332434211;0.5583108553
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292012;2012;0;0.1879194631;0.2416240111;0;55292012;;0;file_eleitos;2012;0;0.1879194631;0.2416240111;0;0.4295434741;0.1073858685
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292013;2013;0;0.264957265;0.2416240111;0;55292013;;0;file_eleitos;2013;0;0.264957265;0.2416240111;0;0.506581276;0.126645319
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292015;2015;0.4976303318;0.5359477124;0.2416240111;0.8503937008;55292015;;0;file_eleitos;2015;0.4976303318;0.5359477124;0.2416240111;0.8503937008;2.125595756;0.531398939
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292017;2017;0.1972222222;0.9482758621;0.2416240111;0.8923076923;55292017;;0;file_eleitos;2017;0.1972222222;0.9482758621;0.2416240111;0.8923076923;2.2794297877;0.5698574469
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292014;2014;0;0.2173913043;0.2416240111;0;55292014;;0;file_eleitos;2014;0;0.2173913043;0.2416240111;0;0.4590153154;0.1147538289
ANTONIO ANASTASIA;5529;MG;2014;ANTONIO ANASTASIA;PSDB;MASCULINO;55292011;2011;0;0.323943662;0.2416240111;0;55292011;;0;file_eleitos;2011;0;0.323943662;0.2416240111;0;0.565567673;0.1413919183
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312015;2015;0.3696682464;0.385620915;0.3047967279;0.9527559055;55312015;;0;file_eleitos;2015;0.3696682464;0.385620915;0.3047967279;0.9527559055;2.0128417949;0.5032104487
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312016;2016;0.3051470588;0.2909090909;0.3047967279;0.9230769231;55312016;;0;file_eleitos;2016;0.3051470588;0.2909090909;0.3047967279;0.9230769231;1.8239298008;0.4559824502
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312011;2011;0;0.0422535211;0.3047967279;0;55312011;;0;file_eleitos;2011;0;0.0422535211;0.3047967279;0;0.3470502491;0.0867625623
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312017;2017;0.2277777778;0.1206896552;0.3047967279;0.9538461538;55312017;;0;file_eleitos;2017;0.2277777778;0.1206896552;0.3047967279;0.9538461538;1.6071103147;0.4017775787
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312012;2012;0;0.0201342282;0.3047967279;0;55312012;;0;file_eleitos;2012;0;0.0201342282;0.3047967279;0;0.3249309561;0.081232739
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312013;2013;0;0.0341880342;0.3047967279;0;55312013;;0;file_eleitos;2013;0;0.0341880342;0.3047967279;0;0.3389847621;0.0847461905
ELMANO FERRER;5531;PI;2014;ELMANO FERRER;PTB;MASCULINO;55312014;2014;0;0.1304347826;0.3047967279;0;55312014;;0;file_eleitos;2014;0;0.1304347826;0.3047967279;0;0.4352315105;0.1088078776
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332016;2016;0.4669117647;0.4181818182;0.1894814886;0.967032967;55332016;;0;file_eleitos;2016;0.4669117647;0.4181818182;0.1894814886;0.967032967;2.0416080385;0.5104020096
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332012;2012;0;0.0268456376;0.1894814886;0;55332012;;0;file_eleitos;2012;0;0.0268456376;0.1894814886;0;0.2163271262;0.0540817815
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332015;2015;0.4502369668;0.5098039216;0.1894814886;0.9212598425;55332015;;0;file_eleitos;2015;0.4502369668;0.5098039216;0.1894814886;0.9212598425;2.0707822195;0.5176955549
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332013;2013;0;0.0598290598;0.1894814886;0;55332013;;0;file_eleitos;2013;0;0.0598290598;0.1894814886;0;0.2493105484;0.0623276371
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332014;2014;0;0.4057971014;0.1894814886;0;55332014;;0;file_eleitos;2014;0;0.4057971014;0.1894814886;0;0.5952785901;0.1488196475
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332011;2011;0;0.0281690141;0.1894814886;0;55332011;;0;file_eleitos;2011;0;0.0281690141;0.1894814886;0;0.2176505027;0.0544126257
LASIER MARTINS;5533;RS;2014;LASIER MARTINS;PDT;MASCULINO;55332017;2017;0.2472222222;0.5;0.1894814886;0.9538461538;55332017;;0;file_eleitos;2017;0.2472222222;0.5;0.1894814886;0.9538461538;1.8905498647;0.4726374662
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352016;2016;0.4264705882;0.4363636364;0.1853833261;0.9010989011;55352016;;0;file_eleitos;2016;0.4264705882;0.4363636364;0.1853833261;0.9010989011;1.9493164518;0.4873291129
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352017;2017;0.1333333333;0.3793103448;0.1853833261;0.94;55352017;;0;file_eleitos;2017;0.1333333333;0.3793103448;0.1853833261;0.94;1.6380270042;0.4095067511
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352014;2014;0;0.2173913043;0.1853833261;0;55352014;;0;file_eleitos;2014;0;0.2173913043;0.1853833261;0;0.4027746304;0.1006936576
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352011;2011;0;0.0352112676;0.1853833261;0;55352011;;0;file_eleitos;2011;0;0.0352112676;0.1853833261;0;0.2205945937;0.0551486484
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352013;2013;0;0.0854700855;0.1853833261;0;55352013;;0;file_eleitos;2013;0;0.0854700855;0.1853833261;0;0.2708534115;0.0677133529
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352012;2012;0;0.0536912752;0.1853833261;0;55352012;;0;file_eleitos;2012;0;0.0536912752;0.1853833261;0;0.2390746012;0.0597686503
TELMARIO MOTA;5535;RR;2014;TELMARIO MOTA;PDT;MASCULINO;55352015;2015;0.3483412322;0.2745098039;0.1853833261;0.9527559055;55352015;;0;file_eleitos;2015;0.3483412322;0.2745098039;0.1853833261;0.9527559055;1.7609902677;0.4402475669
DARIO BERGER;5537;SC;2014;DARIO BERGER;PMDB;MASCULINO;55372012;2012;0;0.0469798658;0.1869005726;0;55372012;;0;file_eleitos;2012;0;0.0469798658;0.1869005726;0;0.2338804384;0.0584701096
DARIO BERGER;5537;SC;2014;DARIO BERGER;PMDB;MASCULINO;55372013;2013;0;0.0512820513;0.1869005726;0;55372013;;0;file_eleitos;2013;0;0.0512820513;0.1869005726;0;0.2381826239;0.059545656
DARIO BERGER;5537;SC;2014;DARIO BERGER;PMDB;MASCULINO;55372017;2017;0.15;0.2586206897;0.1869005726;0.9230769231;55372017;;0;file_eleitos;2017;0.15;0.2586206897;0.1869005726;0.9230769231;1.5185981854;0.3796495463
DARIO BERGER;5537;SC;2014;DARIO BERGER;PMDB;MASCULINO;55372015;2015;0.345971564;0.2091503268;0.1869005726;0.9763779528;55372015;;0;file_eleitos;2015;0.345971564;0.2091503268;0.1869005726;0.9763779528;1.7184004162;0.429600104
DARIO BERGER;5537;SC;2014;DARIO BERGER;PMDB;MASCULINO;55372014;2014;0;0.231884058;0.1869005726;0;55372014;;0;file_eleitos;2014;0;0.231884058;0.1869005726;0;0.4187846306;0.1046961577
DARIO BERGER;5537;SC;2014;DARIO BERGER;PMDB;MASCULINO;55372016;2016;0.2830882353;0.4363636364;0.1869005726;0.8571428571;55372016;;0;file_eleitos;2016;0.2830882353;0.4363636364;0.1869005726;0.8571428571;1.7634953014;0.4408738254
