% chave;CD_SENADOR;NM_UF;AN_ELEICAO;NM_SENADOR;SG_PARTIDO;CS_SEXO;% SENADOR_ID;AN_REFERENCIA;VL_IAU;VL_IRL;VL_IVOT;VL_IASS;senador_id_file_ceaps;QT_ANOS_IDADE;VL_REEMBOLSADO;ORIGEM
EDISONLOBAO2013;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162013;2013;0;0,017094017094017;0,24314704561808;0;162013;;0;file_eleitos
EDISONLOBAO2017;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162017;2017;0,075;0,086206896551724;0,24314704561808;0,75384615384615;162017;;0;file_eleitos
EDISONLOBAO2014;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162014;2014;0;0,072463768115942;0,24314704561808;0;162014;;0;file_eleitos
EDISONLOBAO2015;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162015;2015;0,15402843601896;0,052287581699346;0,24314704561808;0,92125984251969;162015;;0;file_eleitos
EDISONLOBAO2011;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162011;2011;0;0,014084507042254;0,24314704561808;0;162011;;0;file_eleitos
EDISONLOBAO2016;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162016;2016;0,099264705882353;0,14545454545455;0,24314704561808;0,94505494505494;162016;;0;file_eleitos
EDISONLOBAO2012;16;MA;2010;EDISON LOBAO;PMDB;MASCULINO;162012;2012;0;0,013422818791946;0,24314704561808;0;162012;;0;file_eleitos
JADERBARBALHO2013;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352013;2013;0,090277777777778;0,0085470085470085;0,215111990159;0,61344537815126;352013;;0;file_eleitos
JADERBARBALHO2016;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352016;2016;0,033088235294118;0;0,215111990159;0;352016;;0;file_eleitos
JADERBARBALHO2012;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352012;2012;0,038022813688213;0;0,215111990159;0,54761904761905;352012;;0;file_eleitos
JADERBARBALHO2014;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352014;2014;0,049469964664311;0,057971014492754;0,215111990159;0;352014;;0;file_eleitos
JADERBARBALHO2015;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352015;2015;0,12559241706161;0,065359477124183;0,215111990159;0,76415094339623;352015;;0;file_eleitos
JADERBARBALHO2011;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352011;2011;0;0,014084507042254;0,215111990159;0;352011;;0;file_eleitos
JADERBARBALHO2017;35;PA;2010;JADER BARBALHO;PMDB;MASCULINO;352017;2017;0,069444444444444;0,051724137931034;0,215111990159;0,50769230769231;352017;;0;file_eleitos
JOSEAGRIPINO2015;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402015;2015;0,28199052132701;0,12418300653595;0,27342177922289;0,96062992125984;402015;73;288272,01;file_eleitos
JOSEAGRIPINO2012;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402012;2012;0,25095057034221;0,18120805369128;0,27342177922289;0,82539682539683;402012;73;275920,43;file_eleitos
JOSEAGRIPINO2014;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402014;2014;0,15547703180212;0,27536231884058;0,27342177922289;0,83870967741936;402014;73;284412,29;file_eleitos
JOSEAGRIPINO2011;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402011;2011;0,067669172932331;0,26760563380282;0,27342177922289;0,8015873015873;402011;73;245001,64;file_eleitos
JOSEAGRIPINO2016;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402016;2016;0,17279411764706;0,32727272727273;0,27342177922289;0,95604395604396;402016;73;306939,26;file_eleitos
JOSEAGRIPINO2017;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402017;2017;0,086111111111111;0,31034482758621;0,27342177922289;0,84615384615385;402017;73;300882,35;file_eleitos
JOSEAGRIPINO2013;40;RN;2010;JOSE AGRIPINO;DEM;MASCULINO;402013;2013;0,25694444444444;0,34188034188034;0,27342177922289;0,89075630252101;402013;73;262217,55;file_eleitos
RENANCALHEIROS2011;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702011;2011;0,067669172932331;0,2112676056338;0,24906785693444;0,76984126984127;702011;63;256160,83;file_eleitos
RENANCALHEIROS2017;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702017;2017;0,063888888888889;0;0,24906785693444;0,78461538461538;702017;63;160845,77;file_eleitos
RENANCALHEIROS2012;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702012;2012;0,12167300380228;0,067114093959732;0,24906785693444;0,84126984126984;702012;63;321013,29;file_eleitos
RENANCALHEIROS2013;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702013;2013;0,052083333333333;0;0,24906785693444;0,89075630252101;702013;63;162212,48;file_eleitos
RENANCALHEIROS2015;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702015;2015;0,04739336492891;0,019607843137255;0,24906785693444;0,83464566929134;702015;63;39628,87;file_eleitos
RENANCALHEIROS2016;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702016;2016;0,022058823529412;0;0,24906785693444;0,84615384615385;702016;63;67359,63;file_eleitos
RENANCALHEIROS2014;70;AL;2010;RENAN CALHEIROS;PMDB;MASCULINO;702014;2014;0,031802120141343;0;0,24906785693444;0,83064516129032;702014;63;145908,25;file_eleitos
ROBERTOREQUIAO2011;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722011;2011;0,1203007518797;0,2112676056338;0,23775131853568;0,82539682539683;722011;77;159430,39;file_eleitos
ROBERTOREQUIAO2017;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722017;2017;0,14444444444444;0,22413793103448;0,23775131853568;0,76923076923077;722017;77;354075,14;file_eleitos
ROBERTOREQUIAO2016;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722016;2016;0,16544117647059;0,10909090909091;0,23775131853568;0,84615384615385;722016;77;309428,14;file_eleitos
ROBERTOREQUIAO2014;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722014;2014;0,18374558303887;0,23188405797101;0,23775131853568;0,78225806451613;722014;77;334187,38;file_eleitos
ROBERTOREQUIAO2012;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722012;2012;0,2319391634981;0,1006711409396;0,23775131853568;0,81746031746032;722012;77;339696,23;file_eleitos
ROBERTOREQUIAO2013;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722013;2013;0,20138888888889;0,22222222222222;0,23775131853568;0,70588235294118;722013;77;350101,54;file_eleitos
ROBERTOREQUIAO2015;72;PR;2010;ROBERTO REQUIAO;PMDB;MASCULINO;722015;2015;0,20142180094787;0,084967320261438;0,23775131853568;0,83464566929134;722015;77;373661,75;file_eleitos
ROMEROJUCA2015;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732015;2015;0,25592417061611;0,60130718954248;0,22669888794496;0,88188976377953;732015;63;486574,44;file_eleitos
ROMEROJUCA2013;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732013;2013;0,19791666666667;0,43589743589744;0,22669888794496;0,92436974789916;732013;63;342656,66;file_eleitos
ROMEROJUCA2016;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732016;2016;0,12132352941176;0,52727272727273;0,22669888794496;0,87912087912088;732016;63;446448,98;file_eleitos
ROMEROJUCA2014;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732014;2014;0,14134275618375;0,85507246376812;0,22669888794496;0,94308943089431;732014;63;374984,18;file_eleitos
ROMEROJUCA2012;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732012;2012;0,20532319391635;0,35570469798658;0,22669888794496;0,98412698412698;732012;63;387397,03;file_eleitos
ROMEROJUCA2017;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732017;2017;0,22222222222222;0,44827586206897;0,22669888794496;0,95384615384615;732017;63;483935,67;file_eleitos
ROMEROJUCA2011;73;RR;2010;ROMERO JUCA;PMDB;MASCULINO;732011;2011;0,21052631578947;0,35915492957746;0,22669888794496;0,9047619047619;732011;63;355829,47;file_eleitos
BLAIROMAGGI2015;111;MT;2010;BLAIRO MAGGI;PR;MASCULINO;1112015;2015;0,39336492890995;0,32679738562092;0,32083267554561;0,92913385826772;1112015;62;154411,42;file_eleitos
BLAIROMAGGI2014;111;MT;2010;BLAIRO MAGGI;PR;MASCULINO;1112014;2014;0,067137809187279;0,42028985507246;0,32083267554561;0,83783783783784;1112014;62;71008,47;file_eleitos
BLAIROMAGGI2011;111;MT;2010;BLAIRO MAGGI;PR;MASCULINO;1112011;2011;0,22556390977444;0,29577464788732;0,32083267554561;0,86507936507937;1112011;62;147846,28;file_eleitos
BLAIROMAGGI2016;111;MT;2010;BLAIRO MAGGI;PR;MASCULINO;1112016;2016;0,091911764705882;0,054545454545455;0,32083267554561;0,96875;1112016;62;108393,18;file_eleitos
BLAIROMAGGI2012;111;MT;2010;BLAIRO MAGGI;PR;MASCULINO;1112012;2012;0,24334600760456;0,16107382550336;0,32083267554561;0,86666666666667;1112012;62;135990,85;file_eleitos
BLAIROMAGGI2013;111;MT;2010;BLAIRO MAGGI;PR;MASCULINO;1112013;2013;0,25;0,1965811965812;0,32083267554561;0,78151260504202;1112013;62;216752,81;file_eleitos
AECIONEVES2015;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912015;2015;0,23222748815166;0,013071895424837;0,35821700817669;0,89763779527559;3912015;58;268011,78;file_eleitos
AECIONEVES2011;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912011;2011;0,17293233082707;0,14084507042254;0,35821700817669;0,79365079365079;3912011;58;180990,41;file_eleitos
AECIONEVES2014;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912014;2014;0,074204946996466;0,014492753623188;0,35821700817669;0,83739837398374;3912014;58;214075,14;file_eleitos
AECIONEVES2012;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912012;2012;0,22053231939163;0,087248322147651;0,35821700817669;0,84126984126984;3912012;58;252715,42;file_eleitos
AECIONEVES2013;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912013;2013;0,35069444444444;0;0,35821700817669;0,87394957983193;3912013;58;285341,44;file_eleitos
AECIONEVES2016;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912016;2016;0,17647058823529;0;0,35821700817669;0,91208791208791;3912016;58;295335,85;file_eleitos
AECIONEVES2017;391;MG;2010;AECIO NEVES;PSDB;MASCULINO;3912017;2017;0,033333333333333;0,051724137931034;0,35821700817669;0,89795918367347;3912017;58;213285,69;file_eleitos
VANESSAGRAZZIOTIN2014;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582014;2014;1;0,56521739130435;0,16559643706317;0,87903225806452;5582014;57;487593,41;file_eleitos
VANESSAGRAZZIOTIN2012;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582012;2012;1;0,24161073825503;0,16559643706317;0,87301587301587;5582012;57;399513,35;file_eleitos
VANESSAGRAZZIOTIN2016;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582016;2016;0,61029411764706;0,23636363636364;0,16559643706317;0,93406593406593;5582016;57;477079,76;file_eleitos
VANESSAGRAZZIOTIN2013;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582013;2013;1;0,43589743589744;0,16559643706317;0,92436974789916;5582013;57;515969,34;file_eleitos
VANESSAGRAZZIOTIN2017;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582017;2017;0,725;0,37931034482759;0,16559643706317;0,92307692307692;5582017;57;503429,09;file_eleitos
VANESSAGRAZZIOTIN2015;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582015;2015;0,70616113744076;0,16993464052288;0,16559643706317;0,92125984251969;5582015;57;515107,17;file_eleitos
VANESSAGRAZZIOTIN2011;558;AM;2010;VANESSA GRAZZIOTIN;PC DO B;FEMININO;5582011;2011;1;0,28169014084507;0,16559643706317;0,84126984126984;5582011;57;383584,68;file_eleitos
WALTERPINHEIRO2012;604;BA;2010;WALTER PINHEIRO;PT;MASCULINO;6042012;2012;0,29277566539924;0,55704697986577;0,23662918578949;0,94444444444444;6042012;59;247767,63;file_eleitos
WALTERPINHEIRO2015;604;BA;2010;WALTER PINHEIRO;PT;MASCULINO;6042015;2015;0,32701421800948;0,48366013071895;0,23662918578949;0,92622950819672;6042015;59;175530,91;file_eleitos
WALTERPINHEIRO2013;604;BA;2010;WALTER PINHEIRO;PT;MASCULINO;6042013;2013;0,21180555555556;0,76068376068376;0,23662918578949;0,94117647058824;6042013;59;233187,38;file_eleitos
WALTERPINHEIRO2014;604;BA;2010;WALTER PINHEIRO;PT;MASCULINO;6042014;2014;0,18374558303887;0,50724637681159;0,23662918578949;0,94214876033058;6042014;59;166183,39;file_eleitos
WALTERPINHEIRO2016;604;BA;2010;WALTER PINHEIRO;PT;MASCULINO;6042016;2016;0,10294117647059;0,036363636363636;0,23662918578949;1;6042016;59;78455,02;file_eleitos
WALTERPINHEIRO2011;604;BA;2010;WALTER PINHEIRO;PT;MASCULINO;6042011;2011;0,33082706766917;0,56338028169014;0,23662918578949;0,94117647058824;6042011;59;190093,04;file_eleitos
EUNICIOOLIVEIRA2013;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122013;2013;0,17708333333333;0,11965811965812;0,29808158342257;0,94957983193277;6122013;;0;file_eleitos
EUNICIOOLIVEIRA2016;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122016;2016;0,095588235294118;0,054545454545455;0,29808158342257;0,98901098901099;6122016;;0;file_eleitos
EUNICIOOLIVEIRA2017;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122017;2017;0,022222222222222;0;0,29808158342257;0,95384615384615;6122017;;0;file_eleitos
EUNICIOOLIVEIRA2014;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122014;2014;0,056537102473498;0,20289855072464;0,29808158342257;0,96774193548387;6122014;;0;file_eleitos
EUNICIOOLIVEIRA2015;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122015;2015;0,14691943127962;0,1437908496732;0,29808158342257;0,98425196850394;6122015;;0;file_eleitos
EUNICIOOLIVEIRA2011;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122011;2011;0,20676691729323;0,2887323943662;0,29808158342257;0,98412698412698;6122011;;0;file_eleitos
EUNICIOOLIVEIRA2012;612;CE;2010;EUNICIO OLIVEIRA;PMDB;MASCULINO;6122012;2012;0,15209125475285;0,21476510067114;0,29808158342257;0,97619047619048;6122012;;0;file_eleitos
JOSEPIMENTEL2017;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152017;2017;0,18055555555556;0,67241379310345;0,26582358327624;1;6152017;64;425858,82;file_eleitos
JOSEPIMENTEL2012;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152012;2012;0,29277566539924;0,31543624161074;0,26582358327624;1;6152012;64;415677,21;file_eleitos
JOSEPIMENTEL2013;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152013;2013;0,22569444444444;0,61538461538462;0,26582358327624;0,99159663865546;6152013;64;453189,51;file_eleitos
JOSEPIMENTEL2015;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152015;2015;0,3175355450237;0,37908496732026;0,26582358327624;0,97637795275591;6152015;64;457407,63;file_eleitos
JOSEPIMENTEL2016;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152016;2016;0,16544117647059;0,8;0,26582358327624;0,98901098901099;6152016;64;379273,11;file_eleitos
JOSEPIMENTEL2011;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152011;2011;0,10526315789474;0,51408450704225;0,26582358327624;0,99206349206349;6152011;64;246319,08;file_eleitos
JOSEPIMENTEL2014;615;CE;2010;JOSE PIMENTEL;PT;MASCULINO;6152014;2014;0,15547703180212;0,52173913043478;0,26582358327624;1;6152014;64;454502,15;file_eleitos
MAGNOMALTA2015;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312015;2015;0,22985781990521;0,091503267973856;0,31998582794951;0,61417322834646;6312015;60;396910,09;file_eleitos
MAGNOMALTA2017;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312017;2017;0,12222222222222;0,18965517241379;0,31998582794951;0,8;6312017;60;314224,38;file_eleitos
MAGNOMALTA2012;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312012;2012;0,14068441064639;0,080536912751678;0,31998582794951;0,87301587301587;6312012;60;316086,76;file_eleitos
MAGNOMALTA2014;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312014;2014;0,074204946996466;0,072463768115942;0,31998582794951;0,79838709677419;6312014;60;390399,38;file_eleitos
MAGNOMALTA2011;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312011;2011;0,086466165413534;0,14788732394366;0,31998582794951;0,75396825396825;6312011;60;189353,96;file_eleitos
MAGNOMALTA2016;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312016;2016;0,22794117647059;0,10909090909091;0,31998582794951;0,84615384615385;6312016;60;378840,79;file_eleitos
MAGNOMALTA2013;631;ES;2010;MAGNO MALTA;PR;MASCULINO;6312013;2013;0,12847222222222;0,068376068376068;0,31998582794951;0,77310924369748;6312013;60;397705,3;file_eleitos
RICARDOFERRACO2017;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352017;2017;0,15;0,56896551724138;0,38776667207787;0,8;6352017;55;339007,21;file_eleitos
RICARDOFERRACO2015;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352015;2015;0,45734597156398;0,40522875816993;0,38776667207787;0,85826771653543;6352015;55;312880,76;file_eleitos
RICARDOFERRACO2013;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352013;2013;0,42361111111111;0,32478632478632;0,38776667207787;0,84033613445378;6352013;55;255532,04;file_eleitos
RICARDOFERRACO2016;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352016;2016;0,40441176470588;0,65454545454545;0,38776667207787;0,91208791208791;6352016;55;279506,91;file_eleitos
RICARDOFERRACO2014;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352014;2014;0,42049469964664;0,52173913043478;0,38776667207787;0,80645161290323;6352014;55;309739,22;file_eleitos
RICARDOFERRACO2012;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352012;2012;0,26615969581749;0,45637583892617;0,38776667207787;0,79365079365079;6352012;55;223393,37;file_eleitos
RICARDOFERRACO2011;635;ES;2010;RICARDO FERRACO;PMDB;MASCULINO;6352011;2011;0,21052631578947;0,52112676056338;0,38776667207787;0,79365079365079;6352011;55;156065,16;file_eleitos
LUCIAVANIA2014;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432014;2014;0,15194346289753;0,36231884057971;0,22077140225398;0,91129032258065;6432014;73;252542,4;file_eleitos
LUCIAVANIA2017;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432017;2017;0,12777777777778;0,17241379310345;0,22077140225398;0,96923076923077;6432017;73;253071,32;file_eleitos
LUCIAVANIA2011;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432011;2011;0,19924812030075;0,22535211267606;0,22077140225398;0,8968253968254;6432011;73;219442,83;file_eleitos
LUCIAVANIA2013;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432013;2013;0,15625;0,21367521367521;0,22077140225398;0,97478991596639;6432013;73;252542,4;file_eleitos
LUCIAVANIA2016;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432016;2016;0,13970588235294;0,2;0,22077140225398;0,94505494505494;6432016;73;252453,45;file_eleitos
LUCIAVANIA2015;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432015;2015;0,23222748815166;0,13725490196078;0,22077140225398;0,96850393700787;6432015;73;251825,05;file_eleitos
LUCIAVANIA2012;643;GO;2010;LUCIA VANIA;PSDB;FEMININO;6432012;2012;0,14068441064639;0,14765100671141;0,22077140225398;0,87301587301587;6432012;73;252542,4;file_eleitos
ARMANDOMONTEIRO2013;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152013;2013;0,30902777777778;0,24786324786325;0,33176836795251;0,82352941176471;7152013;66;400407,74;file_eleitos
ARMANDOMONTEIRO2014;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152014;2014;0,12367491166078;0,28985507246377;0,33176836795251;0,83064516129032;7152014;66;198459,2;file_eleitos
ARMANDOMONTEIRO2012;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152012;2012;0,26615969581749;0,20134228187919;0,33176836795251;0,88095238095238;7152012;66;321100,62;file_eleitos
ARMANDOMONTEIRO2015;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152015;2015;0;0,13725490196078;0,33176836795251;0;7152015;;0;file_eleitos
ARMANDOMONTEIRO2017;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152017;2017;0,16388888888889;0,87931034482759;0,33176836795251;0,95384615384615;7152017;66;409569,65;file_eleitos
ARMANDOMONTEIRO2016;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152016;2016;0,14705882352941;0,58181818181818;0,33176836795251;0,87692307692308;7152016;66;156706,42;file_eleitos
ARMANDOMONTEIRO2011;715;PE;2010;ARMANDO MONTEIRO;PTB;MASCULINO;7152011;2011;0,16917293233083;0,3169014084507;0,33176836795251;0,78571428571429;7152011;66;283499,3;file_eleitos
CIRONOGUEIRA2014;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392014;2014;0,12014134275618;0,10144927536232;0,21616012638941;0;7392014;49;430496,82;file_eleitos
CIRONOGUEIRA2012;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392012;2012;0,13688212927757;0,23489932885906;0,21616012638941;0;7392012;49;462108,19;file_eleitos
CIRONOGUEIRA2016;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392016;2016;0,091911764705882;0,036363636363636;0,21616012638941;0,92307692307692;7392016;49;440047,81;file_eleitos
CIRONOGUEIRA2011;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392011;2011;0,15789473684211;0,32394366197183;0,21616012638941;0,74603174603175;7392011;49;369972,38;file_eleitos
CIRONOGUEIRA2017;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392017;2017;0,063888888888889;0,051724137931034;0,21616012638941;0,86153846153846;7392017;49;433236,29;file_eleitos
CIRONOGUEIRA2015;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392015;2015;0,14454976303318;0,026143790849673;0,21616012638941;0,83464566929134;7392015;49;419531,8;file_eleitos
CIRONOGUEIRA2013;739;PI;2010;CIRO NOGUEIRA;PP;MASCULINO;7392013;2013;0,14930555555556;0,16239316239316;0,21616012638941;0,84873949579832;7392013;49;427349,59;file_eleitos
PAULOPAIM2016;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252016;2016;1;0,63636363636364;0,3440658948087;0,9010989010989;8252016;68;417713,7;file_eleitos
PAULOPAIM2013;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252013;2013;0,73611111111111;0,37606837606838;0,3440658948087;0,99159663865546;8252013;68;360963,42;file_eleitos
PAULOPAIM2017;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252017;2017;1;0,6551724137931;0,3440658948087;0,93846153846154;8252017;68;430481,06;file_eleitos
PAULOPAIM2014;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252014;2014;0,52650176678445;0,34782608695652;0,3440658948087;0,96747967479675;8252014;68;359412,8;file_eleitos
PAULOPAIM2015;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252015;2015;1;0,31372549019608;0,3440658948087;0,92913385826772;8252015;68;253614,72;file_eleitos
PAULOPAIM2012;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252012;2012;0,90114068441065;0,28187919463087;0,3440658948087;0,92857142857143;8252012;68;391115,68;file_eleitos
PAULOPAIM2011;825;RS;2010;PAULO PAIM;PT;MASCULINO;8252011;2011;0,74436090225564;0,50704225352113;0,3440658948087;0,97619047619048;8252011;68;341776,42;file_eleitos
ALOYSIONUNESFERREIRA2015;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462015;2015;0,46208530805687;0,39869281045752;0,24812509698998;0,90551181102362;8462015;73;275529,79;file_eleitos
ALOYSIONUNESFERREIRA2017;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462017;2017;0,022222222222222;0;0,24812509698998;0;8462017;73;51729,82;file_eleitos
ALOYSIONUNESFERREIRA2013;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462013;2013;0,625;0,53846153846154;0,24812509698998;0,94957983193277;8462013;73;251763,49;file_eleitos
ALOYSIONUNESFERREIRA2011;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462011;2011;0,30075187969925;0,83098591549296;0,24812509698998;0,93650793650794;8462011;73;186688,84;file_eleitos
ALOYSIONUNESFERREIRA2014;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462014;2014;0,52650176678445;0,76811594202899;0,24812509698998;0,92741935483871;8462014;73;223489,82;file_eleitos
ALOYSIONUNESFERREIRA2012;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462012;2012;0,41444866920152;0,52348993288591;0,24812509698998;0,9047619047619;8462012;73;267217,86;file_eleitos
ALOYSIONUNESFERREIRA2016;846;SP;2010;ALOYSIO NUNES FERREIRA;PSDB;MASCULINO;8462016;2016;0,27205882352941;0,32727272727273;0,24812509698998;0,92307692307692;8462016;73;284998,67;file_eleitos
JOAORIBEIRO2013;916;TO;2010;JOAO RIBEIRO;PR;MASCULINO;9162013;2013;0,010416666666667;0,0085470085470085;0,24196326395277;0;9162013;64;44199,34;file_eleitos
JOAORIBEIRO2011;916;TO;2010;JOAO RIBEIRO;PR;MASCULINO;9162011;2011;0,030075187969925;0,12676056338028;0,24196326395277;0,85;9162011;64;151795,26;file_eleitos
JOAORIBEIRO2012;916;TO;2010;JOAO RIBEIRO;PR;MASCULINO;9162012;2012;0,049429657794677;0,093959731543624;0,24196326395277;0,77777777777778;9162012;64;291259,81;file_eleitos
JOAOALBERTOSOUZA2013;950;MA;2010;JOAO ALBERTO SOUZA;PMDB;MASCULINO;9502013;2013;0,052083333333333;0,17094017094017;0,22089248794575;0,85714285714286;9502013;82;427631,11;file_eleitos
JOAOALBERTOSOUZA2011;950;MA;2010;JOAO ALBERTO SOUZA;PMDB;MASCULINO;9502011;2011;0,0075187969924812;0,091549295774648;0,22089248794575;0,88888888888889;9502011;82;258346,96;file_eleitos
JOAOALBERTOSOUZA2015;950;MA;2010;JOAO ALBERTO SOUZA;PMDB;MASCULINO;9502015;2015;0,09478672985782;0,084967320261438;0,22089248794575;0,88976377952756;9502015;82;275077,72;file_eleitos
JOAOALBERTOSOUZA2014;950;MA;2010;JOAO ALBERTO SOUZA;PMDB;MASCULINO;9502014;2014;0,056537102473498;0,15942028985507;0,22089248794575;0,88311688311688;9502014;82;336811,3;file_eleitos
JOAOALBERTOSOUZA2012;950;MA;2010;JOAO ALBERTO SOUZA;PMDB;MASCULINO;9502012;2012;0,011406844106464;0,046979865771812;0,22089248794575;1;9502012;82;68560,43;file_eleitos
